FID,AREA,GRID_CODE,SQFT,ACRES,SQMI,SHAPE_Length,SHAPE_Area
35326,174824,4,174824,4.0134072,0.0062709479,919.375857683319,28015.5848944386
35327,26896,6,26896,0.6174472,0.00096476119,328.15702253856,4310.82395290854
35328,6724,14,6724,0.1543618,0.0002411903,131.306127932301,1077.57708572805
35329,6724,4,6724,0.1543618,0.0002411903,131.307910839864,1077.60634577293
35330,13448,6,13448,0.3087236,0.00048238059,197.07793316048,2154.95030884628
35331,6724,8,6724,0.1543618,0.0002411903,131.317395897254,1077.76204255569
35332,477404,2,477404,10.95969,0.017124521,2033.96018380788,76517.0778115922
35333,33620,10,33620,0.77180898,0.001205952,328.386849977777,5387.67922535457
35334,26896,3,26896,0.6174472,0.00096476119,262.627863836258,4310.82071315647
35335,87412,14,87412,2.0067029,0.003135473,525.477108374723,14008.3241947935
35336,6724,3,6724,0.1543618,0.0002411903,131.30810017197,1077.60945286229
35337,13448,5,13448,0.3087236,0.00048238059,196.822583276673,2154.96767335862
35338,73964,14,73964,1.69798,0.002653094,459.740583766758,11855.4784702486
35339,26896,3,26896,0.6174472,0.00096476119,328.389209237056,4310.19499334445
35340,73964,3,73964,1.69798,0.002653094,525.006053046016,11855.0410219606
35341,215168,6,215168,4.9395781,0.00771809,1378.43090991582,34487.6006511365
35342,80688,4,80688,1.852342,0.002894284,525.224193912228,12930.9092799262
35343,1593588,6,1593588,36.583752,0.05716211,3808.0514312015,255372.913527282
35344,40344,3,40344,0.92617083,0.001447142,328.162321639315,6466.45073799812
35345,47068,8,47068,1.080533,0.001688333,459.193672461726,7543.23861206746
35346,100860,3,100860,2.3154271,0.003617855,853.067736975746,16162.1908177085
35347,60516,4,60516,1.389256,0.002170712,459.492789062796,9700.2772762375
35348,13448,3,13448,0.3087236,0.00048238059,196.833592000255,2155.20600682802
35349,47068,6,47068,1.080533,0.001688333,393.698645416327,7544.42540793342
35350,6724,3,6724,0.1543618,0.0002411903,131.307709464443,1077.6030479097
35351,33620,3,33620,0.77180898,0.001205952,328.165554443675,5388.80673282567
35352,20172,8,20172,0.46308541,0.00072357088,262.636401601534,3233.3231958829
35353,6724,10,6724,0.1543618,0.0002411903,131.309114448978,1077.62610564606
35354,410164,4,410164,9.41607,0.01471261,1839.0299093069,65729.9311219345
35355,40344,14,40344,0.92617083,0.001447142,393.906131780883,6465.06182787867
35356,874120,6,874120,20.06703,0.031354729,3478.96894219415,140084.293942538
35357,33620,6,33620,0.77180898,0.001205952,328.43111050675,5389.1260611463
35358,67240,6,67240,1.543618,0.0024119031,525.523648104805,10777.5270263261
35359,20172,6,20172,0.46308541,0.00072357088,262.638882881963,3233.38604146037
35360,477404,3,477404,10.95969,0.017124521,1575.68999404499,76509.8166729225
35361,60516,4,60516,1.389256,0.002170712,525.234742298204,9698.56628866203
35362,6724,3,6724,0.1543618,0.0002411903,131.303441247873,1077.53298555095
35363,6724,3,6724,0.1543618,0.0002411903,131.309353172693,1077.63002322976
35364,309304,6,309304,7.1006432,0.01109475,1378.48138000758,49579.3810249718
35365,6724,4,6724,0.1543618,0.0002411903,131.320144402637,1077.80715261934
35366,53792,8,53792,1.234894,0.001929522,591.054974100001,8622.05130352813
35367,6724,6,6724,0.1543618,0.0002411903,131.314800792086,1077.719442762
35368,6724,14,6724,0.1543618,0.0002411903,131.309345623212,1077.62990037427
35369,6724,3,6724,0.1543618,0.0002411903,131.305535849624,1077.56736167002
35370,6724,2,6724,0.1543618,0.0002411903,131.309859264058,1077.63833091291
35371,201720,11,201720,4.6308541,0.00723571,919.158579165565,32328.4616334099
35372,10805500,6,10805500,248.05901,0.387593,24616.6557803336,1731653.18539393
35373,121032,5,121032,2.778512,0.0043414249,722.558034290355,19395.8327725164
35374,13448,4,13448,0.3087236,0.00048238059,196.84969746097,2155.55815408433
35375,6724,14,6724,0.1543618,0.0002411903,131.305613046563,1077.56863861784
35376,6724,14,6724,0.1543618,0.0002411903,131.313183406238,1077.69289434079
35377,20172,3,20172,0.46308541,0.00072357088,262.619603558438,3232.91127538129
35378,100860,3,100860,2.3154271,0.003617855,656.801475484816,16164.3706639659
35379,6724,5,6724,0.1543618,0.0002411903,131.307475188909,1077.59919790192
35380,20172,4,20172,0.46308541,0.00072357088,262.642526253164,3233.47002986245
35381,40344,6,40344,0.92617083,0.001447142,459.723120699664,6466.12531215957
35382,26896,4,26896,0.6174472,0.00096476119,328.426448311627,4311.18106531919
35383,87412,2,87412,2.0067029,0.003135473,525.219678973199,14008.2436721393
35384,33620,3,33620,0.77180898,0.001205952,393.928769770355,5388.16954562147
35385,6724,4,6724,0.1543618,0.0002411903,131.308423555486,1077.61476361697
35386,806880,14,806880,18.52342,0.02894284,2101.36967576866,129304.173607535
35387,147928,14,147928,3.3959601,0.005306188,918.661266750248,23708.2963775134
35388,2144956,4,2144956,49.241409,0.076939702,4594.6028862633,343772.454747678
35389,463956,3,463956,10.65096,0.016642131,1970.26832635934,74365.5548046068
35390,6724,7,6724,0.1543618,0.0002411903,131.30575715281,1077.5710004333
35391,40344,3,40344,0.92617083,0.001447142,393.9291105313,6465.81143956573
35392,13448,3,13448,0.3087236,0.00048238059,197.110752442074,2155.66937680189
35393,6724,14,6724,0.1543618,0.0002411903,131.314802332824,1077.71946511334
35394,20172,6,20172,0.46308541,0.00072357088,262.616897723129,3232.85042875438
35395,699296,7,699296,16.053631,0.025083801,2760.22813666008,112045.552318604
35396,147928,3,147928,3.3959601,0.005306188,985.204869508051,23707.8796135761
35397,13448,5,13448,0.3087236,0.00048238059,196.83421631325,2155.21617809073
35398,558092,6,558092,12.81203,0.020018799,2494.66661742863,89446.233284057
35399,6724,2,6724,0.1543618,0.0002411903,131.30646674963,1077.58264436864
35400,26896,4,26896,0.6174472,0.00096476119,328.432586006374,4311.34463332524
35401,40344,8,40344,0.92617083,0.001447142,393.960919352999,6466.86354332513
35402,6724,4,6724,0.1543618,0.0002411903,131.31334014744,1077.69546686736
35403,423612,6,423612,9.7247934,0.01519499,1509.4760175379,67895.9385034674
35404,60516,10,60516,1.389256,0.002170712,459.709844883608,9698.63489094536
35405,295856,7,295856,6.7919192,0.01061237,1181.4505765709,47409.5048978
35406,13448,6,13448,0.3087236,0.00048238059,196.844263667743,2155.44289985885
35407,147928,3,147928,3.3959601,0.005306188,722.082811341787,23708.456663649
35408,40344,4,40344,0.92617083,0.001447142,460.01080083786,6467.02674295797
35409,67240,14,67240,1.543618,0.0024119031,656.540758672416,10776.0949466999
35410,67240,4,67240,1.543618,0.0024119031,459.493614147372,10778.1243068287
35411,168100,6,168100,3.859045,0.0060297581,1050.19108991678,26939.361575564
35412,26896,6,26896,0.6174472,0.00096476119,328.146700113302,4310.5560968096
35413,13448,6,13448,0.3087236,0.00048238059,197.100411007018,2155.44365247149
35414,26896,3,26896,0.6174472,0.00096476119,328.162158194499,4310.95589025429
35415,26896,3,26896,0.6174472,0.00096476119,328.377938683183,4309.90365665408
35416,20172,2,20172,0.46308541,0.00072357088,262.646488352634,3233.57412831728
35417,6724,6,6724,0.1543618,0.0002411903,131.309120009293,1077.62619199216
35418,6724,4,6724,0.1543618,0.0002411903,131.302798385684,1077.5224381555
35419,47068,14,47068,1.080533,0.001688333,459.750319139411,7544.70345024109
35420,13448,6,13448,0.3087236,0.00048238059,196.841194619456,2155.37262927405
35421,6724,4,6724,0.1543618,0.0002411903,131.307954593632,1077.60706857118
35422,6724,6,6724,0.1543618,0.0002411903,131.310381051666,1077.64689357793
35423,6724,2,6724,0.1543618,0.0002411903,131.316230287866,1077.74290746178
35424,20172,6,20172,0.46308541,0.00072357088,262.602303346634,3232.48631620051
35425,53792,3,53792,1.234894,0.001929522,525.263264634298,8621.88523069085
35426,13448,6,13448,0.3087236,0.00048238059,196.830396957757,2155.13505467793
35427,67240,4,67240,1.543618,0.0024119031,525.237197357067,10776.2832294158
35428,6724,6,6724,0.1543618,0.0002411903,131.321598256334,1077.83101821776
35429,410164,4,410164,9.41607,0.01471261,1378.65392928828,65738.8558920686
35430,6724,4,6724,0.1543618,0.0002411903,131.313118603354,1077.69182545587
35431,6724,2,6724,0.1543618,0.0002411903,131.300024464866,1077.47691088382
35432,40344,14,40344,0.92617083,0.001447142,393.915532526689,6465.37369130275
35433,6724,14,6724,0.1543618,0.0002411903,131.302815682235,1077.5227239483
35434,141204,4,141204,3.2415979,0.0050649969,919.159714566915,22629.9608541122
35435,40344,4,40344,0.92617083,0.001447142,328.130360698229,6465.18624930959
35436,6724,11,6724,0.1543618,0.0002411903,131.310684997629,1077.65188594537
35437,941360,7,941360,21.610649,0.033766638,2822.89611397961,150883.283426797
35438,33620,8,33620,0.77180898,0.001205952,328.431981592631,5389.15650619426
35439,40344,5,40344,0.92617083,0.001447142,328.131115553134,6465.21192281141
35440,168100,7,168100,3.859045,0.0060297581,919.458911183183,26943.0611883517
35441,504300,6,504300,11.57714,0.01808928,2166.7412805186,80822.9433459146
35442,6724,5,6724,0.1543618,0.0002411903,131.306110143292,1077.57679206301
35443,6724,7,6724,0.1543618,0.0002411903,131.303183352073,1077.52875504025
35444,87412,4,87412,2.0067029,0.003135473,591.01850548167,14009.0979230838
35445,26896,3,26896,0.6174472,0.00096476119,328.15629132243,4310.80429782646
35446,67240,6,67240,1.543618,0.0024119031,722.395466848248,10778.2725450254
35447,6724,11,6724,0.1543618,0.0002411903,131.317022549427,1077.75591190296
35448,6724,3,6724,0.1543618,0.0002411903,131.305024141548,1077.55896788867
35449,26896,3,26896,0.6174472,0.00096476119,328.405227810414,4310.6179244128
35450,255512,3,255512,5.8657479,0.0091652311,1247.2379895126,40945.2118200444
35451,26896,5,26896,0.6174472,0.00096476119,328.394578364363,4310.33998118543
35452,6724,14,6724,0.1543618,0.0002411903,131.30508818069,1077.56001833236
35453,2608912,7,2608912,59.89238,0.09358184,5316.64268377108,418163.29398383
35454,1519624,7,1519624,34.885769,0.05450901,4731.63953339847,243536.390519694
35455,141204,3,141204,3.2415979,0.0050649969,656.611403464259,22634.7073040388
35456,20172,6,20172,0.46308541,0.00072357088,262.609611095684,3232.66946017135
35457,47068,5,47068,1.080533,0.001688333,393.925745391494,7543.32684330004
35458,13448,6,13448,0.3087236,0.00048238059,197.092904127895,2155.27779803866
35459,349648,7,349648,8.0268145,0.0125419,1510.46354226202,56038.5423388206
35460,127756,3,127756,2.932874,0.004582616,788.079565622214,20473.3285588997
35461,33620,3,33620,0.77180898,0.001205952,328.135118305611,5387.81350670737
35462,13448,4,13448,0.3087236,0.00048238059,197.093273767012,2155.28860971336
35463,60516,4,60516,1.389256,0.002170712,459.762468467629,9700.87123005415
35464,26896,5,26896,0.6174472,0.00096476119,328.401389572854,4310.5163496498
35465,67240,4,67240,1.543618,0.0024119031,525.271900230028,10777.7260403488
35466,127756,7,127756,2.932874,0.004582616,787.369080706657,20476.280401407
35467,1754964,3,1754964,40.288429,0.062950671,5318.55699806584,281225.128731521
35468,13448,11,13448,0.3087236,0.00048238059,196.831468317415,2155.15948748171
35469,242064,4,242064,5.557025,0.0086828517,1247.05191750149,38794.438548963
35470,6724,3,6724,0.1543618,0.0002411903,131.309993798336,1077.64054042874
35471,20172,6,20172,0.46308541,0.00072357088,262.636766164946,3233.33229624881
35472,6724,4,6724,0.1543618,0.0002411903,131.324941324913,1077.88589990706
35473,73964,4,73964,1.69798,0.002653094,525.00622529718,11855.0429117089
35474,262236,4,262236,6.0201101,0.0094064223,1050.23250735671,42028.6549817823
35475,26896,11,26896,0.6174472,0.00096476119,328.394514202259,4310.33932006989
35476,33620,3,33620,0.77180898,0.001205952,328.135652444892,5387.8347528488
35477,26896,11,26896,0.6174472,0.00096476119,262.64043220908,4311.23165046973
35478,13448,4,13448,0.3087236,0.00048238059,197.106761784565,2155.58357863613
35479,282408,4,282408,6.4831958,0.01012999,1510.593288485,45269.6870365228
35480,336200,11,336200,7.7180901,0.01205952,1510.42937773773,53880.4442515068
35481,20172,3,20172,0.46308541,0.00072357088,262.611273417487,3232.70542938116
35482,6724,4,6724,0.1543618,0.0002411903,131.307058037661,1077.59235203546
35483,6724,6,6724,0.1543618,0.0002411903,131.311741603329,1077.66922549333
35484,20172,4,20172,0.46308541,0.00072357088,262.635915322021,3233.31042272858
35485,484128,4,484128,11.11405,0.0173657,2693.34309693958,77594.5547011273
35486,13448,4,13448,0.3087236,0.00048238059,196.832923781026,2155.19084338421
35487,6724,6,6724,0.1543618,0.0002411903,131.312521489176,1077.68202665537
35488,53792,3,53792,1.234894,0.001929522,459.464134901548,8621.39872267057
35489,33620,3,33620,0.77180898,0.001205952,328.170279142583,5388.96731167696
35490,268960,3,268960,6.1744719,0.0096476125,1575.64431999147,43101.5519840097
35491,1519624,3,1519624,34.885769,0.05450901,6761.17249132528,243516.5332549
35492,6724,4,6724,0.1543618,0.0002411903,131.320930549851,1077.82005695431
35493,60516,8,60516,1.389256,0.002170712,525.247516085361,9699.03884944209
35494,20172,3,20172,0.46308541,0.00072357088,262.62519042794,3233.05148202498
35495,174824,8,174824,4.0134072,0.0062709479,853.700668944888,28022.4397392545
35496,13448,2,13448,0.3087236,0.00048238059,197.090899078497,2155.23798932925
35497,26896,3,26896,0.6174472,0.00096476119,328.127071115062,4310.04029199784
35498,1096012,3,1096012,25.160971,0.03931402,3610.67807062869,175635.485814279
35499,53792,4,53792,1.234894,0.001929522,393.919129039326,8620.65161582511
35500,114308,10,114308,2.624151,0.0041002361,787.328805206481,18319.0087825821
35501,13448,14,13448,0.3087236,0.00048238059,196.841776066817,2155.38190318786
35502,33620,5,33620,0.77180898,0.001205952,393.887710797123,5387.0485684921
35503,6724,6,6724,0.1543618,0.0002411903,131.309549606039,1077.6332493069
35504,194996,10,194996,4.4764919,0.0069945189,985.725017880983,31251.7962657543
35505,26896,4,26896,0.6174472,0.00096476119,262.641771959109,4311.27732704236
35506,20172,4,20172,0.46308541,0.00072357088,262.603936895441,3232.52409906875
35507,874120,7,874120,20.066999,0.031354699,3283.41154200951,140083.988770396
35508,6724,6,6724,0.1543618,0.0002411903,131.306819069568,1077.58843048187
35509,6724,6,6724,0.1543618,0.0002411903,131.321126529297,1077.82327746079
35510,60516,3,60516,1.389256,0.002170712,525.251406930475,9699.17905891508
35511,13448,6,13448,0.3087236,0.00048238059,196.842464562365,2155.40016395027
35512,87412,4,87412,2.0067029,0.003135473,656.275066633229,14008.5021307583
35513,100860,4,100860,2.3154271,0.003617855,656.857721343207,16167.1826094574
35514,26896,5,26896,0.6174472,0.00096476119,328.130643727156,4310.12951062715
35515,6724,6,6724,0.1543618,0.0002411903,131.313733791797,1077.701932596
35516,6724,10,6724,0.1543618,0.0002411903,131.30875066481,1077.62013760191
35517,147928,4,147928,3.3959601,0.005306188,787.620190123981,23709.0445046649
35518,6724,3,6724,0.1543618,0.0002411903,131.307099521507,1077.59303024464
35519,6724,4,6724,0.1543618,0.0002411903,131.314133075968,1077.70847716834
35520,100860,5,100860,2.3154271,0.003617855,590.736187278106,16162.9189270482
35521,33620,2,33620,0.77180898,0.001205952,328.398753699919,5388.07122024774
35522,6724,4,6724,0.1543618,0.0002411903,131.29641644585,1077.41769160631
35523,6724,6,6724,0.1543618,0.0002411903,131.305137353133,1077.56082578041
35524,26896,14,26896,0.6174472,0.00096476119,328.155899351591,4310.79670548712
35525,141204,7,141204,3.2415979,0.0050649969,1116.48245428815,22628.9383177598
35526,1452384,7,1452384,33.342152,0.052097108,4660.86504904281,232769.506364571
35527,786708,6,786708,18.060329,0.02821927,4072.86915680446,126049.092500062
35528,6724,6,6724,0.1543618,0.0002411903,131.304614749558,1077.55224741404
35529,6724,3,6724,0.1543618,0.0002411903,131.301003110078,1077.4929716357
35530,13448,6,13448,0.3087236,0.00048238059,196.836200995159,2155.26328600679
35531,67240,5,67240,1.543618,0.0024119031,459.438056203026,10775.5164416129
35532,20172,14,20172,0.46308541,0.00072357088,262.387298819059,3233.49558275857
35533,6724,10,6724,0.1543618,0.0002411903,131.313742667463,1077.70207506543
35534,6724,2,6724,0.1543618,0.0002411903,131.307476540539,1077.59922485393
35535,20172,6,20172,0.46308541,0.00072357088,262.614653992464,3232.79278378346
35536,6724,6,6724,0.1543618,0.0002411903,131.31501878183,1077.72302245068
35537,6724,6,6724,0.1543618,0.0002411903,131.306721300933,1077.58682001681
35538,13448,10,13448,0.3087236,0.00048238059,197.098348121896,2155.39736604539
35539,6724,14,6724,0.1543618,0.0002411903,131.305545545525,1077.56752555939
35540,6724,2,6724,0.1543618,0.0002411903,131.309536606941,1077.63303787683
35541,6724,6,6724,0.1543618,0.0002411903,131.301851066076,1077.50689243506
35542,262236,8,262236,6.0201101,0.0094064223,1181.7526192127,42025.3213164
35543,6724,4,6724,0.1543618,0.0002411903,131.315096951988,1077.72429916769
35544,6724,3,6724,0.1543618,0.0002411903,131.308307819114,1077.61286441615
35545,13448,11,13448,0.3087236,0.00048238059,197.088044300932,2155.17249212621
35546,134480,3,134480,3.0872359,0.0048238062,787.622582888895,21553.8210435487
35547,94136,10,94136,2.1610651,0.0033766639,656.519385650251,15085.5971304301
35548,40344,11,40344,0.92617083,0.001447142,328.401833938794,6465.79842095272
35549,31024500,3,31024500,712.22601,1.11285,67144.5844417075,4969011.15590751
35550,6724,4,6724,0.1543618,0.0002411903,131.315463865062,1077.7303282718
35551,6724,3,6724,0.1543618,0.0002411903,131.307267360741,1077.59578992117
35552,40344,3,40344,0.92617083,0.001447142,393.922040656491,6465.57911526363
35553,67240,7,67240,1.543618,0.0024119031,459.694541065078,10775.5371842249
35554,537920,4,537920,12.34894,0.019295219,2166.70171989925,86208.2806648772
35555,6724,3,6724,0.1543618,0.0002411903,131.315252720243,1077.7268622293
35556,40344,7,40344,0.92617083,0.001447142,328.415810762028,6466.35359318775
35557,13448,8,13448,0.3087236,0.00048238059,196.85503284441,2155.67401966396
35558,13448,4,13448,0.3087236,0.00048238059,197.089311541749,2155.20235265101
35559,40344,6,40344,0.92617083,0.001447142,393.672953419774,6465.80883006186
35560,322752,3,322752,7.4093671,0.01157714,1510.04508605992,51716.7995838269
35561,13448,6,13448,0.3087236,0.00048238059,196.834587681112,2155.22882511429
35562,26896,4,26896,0.6174472,0.00096476119,328.142080839776,4310.4304492181
35563,174824,3,174824,4.0134072,0.0062709479,985.162853850526,28015.9189899218
35564,349648,4,349648,8.0268145,0.0125419,1509.74115256771,56041.8077630991
35565,26896,4,26896,0.6174472,0.00096476119,262.631500984498,4310.93682971901
35566,40344,3,40344,0.92617083,0.001447142,328.141952170417,6465.63771779725
35567,147928,4,147928,3.3959601,0.005306188,1049.96877049658,23708.1865982061
35568,13448,6,13448,0.3087236,0.00048238059,196.838152380945,2155.30472872708
35569,6724,4,6724,0.1543618,0.0002411903,131.310261737222,1077.64493735459
35570,26896,4,26896,0.6174472,0.00096476119,328.432477890996,4311.33449524797
35571,154652,3,154652,3.5503211,0.0055473759,787.596932300868,24785.2571607744
35572,67240,8,67240,1.543618,0.0024119031,525.222512785717,10775.6829842458
35573,134480,3,134480,3.0872359,0.0048238062,656.323987357401,21554.7675384646
35574,6724,4,6724,0.1543618,0.0002411903,131.317776953721,1077.76829447527
35575,60516,3,60516,1.389256,0.002170712,525.502226376514,9699.0038535716
35576,87412,3,87412,2.0067029,0.003135473,591.013330627937,14008.8636885058
35577,322752,7,322752,7.4093671,0.01157714,1313.33420583679,51724.9367090739
35578,47068,11,47068,1.080533,0.001688333,459.713635983641,7543.49816597104
35579,652228,5,652228,14.97309,0.023395451,2035.98922425005,104509.678567865
35580,127756,14,127756,2.932874,0.004582616,853.618527110984,20473.9707141702
35581,20172,6,20172,0.46308541,0.00072357088,262.635430982269,3233.30022151008
35582,6724,3,6724,0.1543618,0.0002411903,131.317043137993,1077.75625129978
35583,26896,3,26896,0.6174472,0.00096476119,328.153322261505,4310.7259993785
35584,1116184,7,1116184,25.62406,0.040037591,4136.21172568505,178916.640494165
35585,47068,6,47068,1.080533,0.001688333,393.878595793161,7541.52011886622
35586,60516,14,60516,1.389256,0.002170712,525.233926796211,9698.54205867207
35587,10294440,3,10294440,236.3278,0.36926219,16347.6332502775,1649639.7702434
35588,6724,3,6724,0.1543618,0.0002411903,131.299805260679,1077.47331189923
35589,6724,6,6724,0.1543618,0.0002411903,131.318020151958,1077.77228583012
35590,154652,2,154652,3.5503211,0.0055473759,1182.54357498324,24785.0992899884
35591,6724,6,6724,0.1543618,0.0002411903,131.307452277455,1077.59882037923
35592,6724,3,6724,0.1543618,0.0002411903,131.293365501944,1077.36762051298
35593,396716,4,396716,9.1073465,0.01423023,1247.63553575335,63587.2014994524
35594,60516,3,60516,1.389256,0.002170712,525.249710727839,9699.12397210971
35595,94136,2,94136,2.1610651,0.0033766639,722.406046038147,15090.0183691016
35596,40344,14,40344,0.92617083,0.001447142,393.931569572158,6465.89528985482
35597,6724,6,6724,0.1543618,0.0002411903,131.318916317601,1077.78699976569
35598,13448,3,13448,0.3087236,0.00048238059,196.823051433466,2154.97797899682
35599,6724,6,6724,0.1543618,0.0002411903,131.31944362698,1077.79565281865
35600,67240,5,67240,1.543618,0.0024119031,459.655407165573,10773.7053982826
35601,6724,14,6724,0.1543618,0.0002411903,131.313446123168,1077.69720985335
35602,13448,4,13448,0.3087236,0.00048238059,197.106764644255,2155.58178431632
35603,6724,2,6724,0.1543618,0.0002411903,131.307757743856,1077.60383462814
35604,114308,4,114308,2.624151,0.0041002361,590.770772210436,18320.1259628612
35605,6724,10,6724,0.1543618,0.0002411903,131.30910063283,1077.62587471554
35606,6724,7,6724,0.1543618,0.0002411903,131.302838789657,1077.52310106703
35607,40344,4,40344,0.92617083,0.001447142,393.972106678138,6467.22466417153
35608,80688,11,80688,1.852342,0.002894284,722.597167797839,12931.9972818872
35609,6724,6,6724,0.1543618,0.0002411903,131.319542815444,1077.79728100616
35610,26896,4,26896,0.6174472,0.00096476119,328.425449201949,4311.15258250351
35611,121032,4,121032,2.778512,0.0043414249,918.931551935093,19398.2547179592
35612,53792,4,53792,1.234894,0.001929522,459.461115540554,8621.28597235258
35613,67240,2,67240,1.543618,0.0024119031,591.011217550813,10775.9756613218
35614,40344,3,40344,0.92617083,0.001447142,328.14523010232,6465.77289379118
35615,107584,6,107584,2.469789,0.003859045,787.780257360509,17238.7377617595
35616,73964,8,73964,1.69798,0.002653094,590.992187600958,11852.8071068155
35617,47068,6,47068,1.080533,0.001688333,393.701964291355,7544.54972642343
35618,114308,4,114308,2.624151,0.0041002361,722.093193965783,18320.7301716389
35619,605160,4,605160,13.89256,0.021707131,2429.21181497941,96995.8881789398
35620,67240,13,67240,1.543618,0.0024119031,524.734324002807,10776.6682322194
35621,100860,4,100860,2.3154271,0.003617855,853.219484464003,16167.9758221572
35622,20172,3,20172,0.46308541,0.00072357088,262.625007357339,3233.04276328683
35623,121032,7,121032,2.778512,0.0043414249,984.435411100568,19397.3176790933
35624,13448,6,13448,0.3087236,0.00048238059,196.841174672524,2155.37242890774
35625,13448,4,13448,0.3087236,0.00048238059,196.843462029974,2155.42258809632
35626,13448,14,13448,0.3087236,0.00048238059,196.852850140331,2155.62636775187
35627,6724,6,6724,0.1543618,0.0002411903,131.298117847771,1077.44561753705
35628,6656760,3,6656760,152.81821,0.2387784,13064.3060857652,1066882.34012288
35629,6724,6,6724,0.1543618,0.0002411903,131.304825450629,1077.55570883121
35630,53792,6,53792,1.234894,0.001929522,393.939045068472,8621.52328106957
35631,6724,4,6724,0.1543618,0.0002411903,131.309276500334,1077.6287600605
35632,26896,6,26896,0.6174472,0.00096476119,328.40943321523,4310.73741896903
35633,26896,8,26896,0.6174472,0.00096476119,328.415964140923,4310.90848787394
35634,235340,7,235340,5.4026632,0.0084416606,985.021914129935,37722.748898464
35635,60516,4,60516,1.389256,0.002170712,591.068282018422,9700.24783349567
35636,208444,2,208444,4.7852159,0.0074768998,985.411254308262,33403.1657323197
35637,60516,6,60516,1.389256,0.002170712,459.762170108137,9700.84509803937
35638,6724,14,6724,0.1543618,0.0002411903,131.298688239077,1077.45497902634
35639,20172,14,20172,0.46308541,0.00072357088,262.627104578458,3233.09677887047
35640,6724,14,6724,0.1543618,0.0002411903,131.310883200821,1077.65513700946
35641,147928,3,147928,3.3959601,0.005306188,853.82089558628,23703.7702985978
35642,40344,5,40344,0.92617083,0.001447142,328.138831735406,6465.52189808141
35643,6724,6,6724,0.1543618,0.0002411903,131.320934504487,1077.82012559423
35644,6724,6,6724,0.1543618,0.0002411903,131.314042494274,1077.70699449964
35645,47068,3,47068,1.080533,0.001688333,393.926943946727,7543.36726043091
35646,605160,2,605160,13.89256,0.021707131,2560.42497931992,96968.6301169945
35647,20172,11,20172,0.46308541,0.00072357088,262.649419121672,3233.64629145506
35648,26896,4,26896,0.6174472,0.00096476119,328.411029379571,4310.76845795514
35649,26896,4,26896,0.6174472,0.00096476119,262.610798616418,4310.25730496028
35650,6724,6,6724,0.1543618,0.0002411903,131.308088063035,1077.60925968392
35651,13448,6,13448,0.3087236,0.00048238059,197.109308658705,2155.63843733089
35652,316028,14,316028,7.2550039,0.01133594,1247.71284807122,50639.5673308346
35653,13448,14,13448,0.3087236,0.00048238059,197.115858196766,2155.78389090532
35654,141204,4,141204,3.2415979,0.0050649969,787.880715578458,22631.6271024908
35655,100860,6,100860,2.3154271,0.003617855,657.062120218754,16164.6204983974
35656,33620,10,33620,0.77180898,0.001205952,328.145891946763,5388.16643201367
35657,6724,8,6724,0.1543618,0.0002411903,131.32338176415,1077.8602987728
35658,13448,4,13448,0.3087236,0.00048238059,197.080834922263,2155.01558545733
35659,127756,4,127756,2.932874,0.004582616,722.049155963866,20473.583498253
35660,692572,14,692572,15.89927,0.024842611,2560.0720420905,110989.439157567
35661,302580,14,302580,6.946281,0.01085356,1181.70402774854,48486.8032124852
35662,13448,6,13448,0.3087236,0.00048238059,197.116945600996,2155.80546564498
35663,6724,7,6724,0.1543618,0.0002411903,131.311950312367,1077.67264671363
35664,6724,14,6724,0.1543618,0.0002411903,131.310632237595,1077.65101638543
35665,6724,2,6724,0.1543618,0.0002411903,131.324764332851,1077.88299152706
35666,6724,14,6724,0.1543618,0.0002411903,131.314181510829,1077.70927639168
35667,322752,7,322752,7.4093671,0.01157714,1311.48241337328,51720.3407019796
35668,60516,4,60516,1.389256,0.002170712,524.966331269142,9698.12583996073
35669,80688,6,80688,1.852342,0.002894284,722.062882665277,12931.1678180308
35670,40344,5,40344,0.92617083,0.001447142,328.129478354869,6465.15204411138
35671,20172,2,20172,0.46308541,0.00072357088,262.653159699885,3233.74003472801
35672,6724,6,6724,0.1543618,0.0002411903,131.313854054536,1077.70390352731
35673,60516,2,60516,1.389256,0.002170712,393.938821978238,9699.20681655184
35674,33620,6,33620,0.77180898,0.001205952,328.438619270832,5389.36759479448
35675,13448,11,13448,0.3087236,0.00048238059,196.837886368025,2155.29996330887
35676,60516,6,60516,1.389256,0.002170712,525.211248870303,9697.71166126788
35677,53792,4,53792,1.234894,0.001929522,525.304969970571,8623.2499127247
35678,6724,11,6724,0.1543618,0.0002411903,131.306160127038,1077.57761530665
35679,2965284,5,2965284,68.073547,0.1063649,8534.69624485957,475153.499444746
35680,13448,14,13448,0.3087236,0.00048238059,197.081753156056,2155.03565477098
35681,20172,4,20172,0.46308541,0.00072357088,262.613111926633,3232.75139309579
35682,100860,5,100860,2.3154271,0.003617855,787.560418133406,16162.7978995511
35683,6724,2,6724,0.1543618,0.0002411903,131.316853573918,1077.75313480777
35684,20172,4,20172,0.46308541,0.00072357088,262.628815400089,3233.13328784625
35685,6724,6,6724,0.1543618,0.0002411903,131.313821542006,1077.70336941978
35686,6724,3,6724,0.1543618,0.0002411903,131.307652498879,1077.60210782245
35687,6724,3,6724,0.1543618,0.0002411903,131.309060192146,1077.62520900881
